DEA2,DEA1,netAsset
22,69,3814482.304685017
22,70,3814482.304685017
22,71,4534223.407215018
22,72,4534223.407215018
22,73,4534223.407215018
22,74,4534223.407215018
22,75,4534223.407215018
22,76,4534223.407215018
22,77,4534223.407215018
22,78,4534223.407215018
22,79,4534223.407215018
22,80,4277110.270935019
22,81,4277110.270935019
22,82,4277110.270935019
22,83,4277110.270935019
22,84,4277110.270935019
22,85,4277110.270935019
22,86,4277110.270935019
22,87,4277110.270935019
22,88,4283449.146285015
22,89,4283449.146285015
22,90,4283449.146285015
22,91,4283449.146285015
22,92,4283449.146285015
22,93,4051873.508205023
22,94,4051873.508205023
22,95,4051873.508205023
22,96,4051873.508205023
22,97,4051873.508205023
22,98,4051873.508205023
22,99,4051873.508205023
22,100,4051873.508205023
23,-100,466269.8918350005
23,-99,466269.8918350005
23,-98,514246.34671000054
23,-97,514246.34671000054
23,-96,514246.34671000054
23,-95,514246.34671000054
23,-94,514246.34671000054
23,-93,548892.8952850007
23,-92,548892.8952850007
23,-91,548892.8952850007
23,-90,548892.8952850007
23,-89,548892.8952850007
23,-88,548892.8952850007
23,-87,548892.8952850007
23,-86,548892.8952850007
23,-85,548892.8952850007
23,-84,548892.8952850007
23,-83,548892.8952850007
23,-82,594868.6065250007
23,-81,594868.6065250007
23,-80,594868.6065250007
23,-79,594868.6065250007
23,-78,594868.6065250007
23,-77,594868.6065250007
23,-76,594868.6065250007
23,-75,524840.7742700006
23,-74,524840.7742700006
23,-73,524840.7742700006
23,-72,524840.7742700006
23,-71,524840.7742700006
23,-70,579791.7624550008
23,-69,579791.7624550008
23,-68,579791.7624550008
23,-67,579791.7624550008
23,-66,579791.7624550008
23,-65,579791.7624550008
23,-64,579791.7624550008
23,-63,604201.633455001
23,-62,595485.980905001
23,-61,595485.980905001
23,-60,595485.980905001
23,-59,529838.631030001
23,-58,417138.44590000075
23,-57,417138.44590000075
23,-56,417138.44590000075
23,-55,417138.44590000075
23,-54,417138.44590000075
23,-53,417138.44590000075
23,-52,417138.44590000075
23,-51,405124.8751850007
23,-50,405124.8751850007
23,-49,405124.8751850007
23,-48,405124.8751850007
23,-47,433331.24590000097
23,-46,433331.24590000097
23,-45,433331.24590000097
23,-44,433331.24590000097
23,-43,433331.24590000097
23,-42,502844.28761000093
23,-41,486952.18486000085
23,-40,486952.18486000085
23,-39,481284.059255001
23,-38,481284.059255001
23,-37,481284.059255001
23,-36,481284.059255001
23,-35,460920.12782000087
23,-34,460920.12782000087
23,-33,460920.12782000087
23,-32,460920.12782000087
23,-31,467606.64875500096
23,-30,434836.343920001
23,-29,434836.343920001
23,-28,441700.34096000093
23,-27,458720.85329500097
23,-26,412262.24490500113
23,-25,417812.08408500114
23,-24,456532.3516750013
23,-23,456532.3516750013
23,-22,456532.3516750013
23,-21,485808.15746000124
23,-20,485808.15746000124
23,-19,574909.2794450015
23,-18,543626.040115001
23,-17,521714.25599000097
23,-16,528175.9696500015
23,-15,528175.9696500015
23,-14,528175.9696500015
23,-13,460888.65474500123
23,-12,460888.65474500123
23,-11,490997.3133150013
23,-10,490997.3133150013
23,-9,490997.3133150013
23,-8,514062.3051850014
23,-7,616054.8014150019
23,-6,616054.8014150019
23,-5,616054.8014150019
23,-4,616054.8014150019
23,-3,641112.2898400017
23,-2,629004.9773550017
23,-1,629004.9773550017
23,0,629004.9773550017
23,1,629004.9773550017
23,2,629004.9773550017
23,3,629004.9773550017
23,4,585262.5207950014
23,5,585262.5207950014
23,6,585262.5207950014
23,7,736130.813040002
23,8,741078.340380002
23,9,895309.8239600034
23,10,895713.5069100036
23,11,876630.8712150034
23,12,854169.9929300033
23,13,860119.5971950031
23,14,992974.098380003
23,15,992427.1753350032
23,16,992427.1753350032
23,17,970095.2593150033
23,18,970095.2593150033
23,19,1015615.6355000031
23,20,1015615.6355000031
23,21,1015615.6355000031
23,22,1015615.6355000031
23,23,1015615.6355000031
23,24,995818.0348050048
23,25,995818.0348050048
23,26,1378476.744840005
23,27,1378476.744840005
23,28,1491244.782610005
23,29,2234319.2573850076
23,30,2234319.2573850076
23,31,2189018.8751000054
23,32,2275655.0336700063
23,33,2275655.0336700063
23,34,2760165.274005006
23,35,2760165.274005006
23,36,2760165.274005006
23,37,2760165.274005006
23,38,2760165.274005006
23,39,2760165.274005006
23,40,2729809.2055950076
23,41,2729809.2055950076
23,42,2729809.2055950076
23,43,2677859.637235008
23,44,2677859.637235008
23,45,2677859.637235008
23,46,2677859.637235008
23,47,2677859.637235008
23,48,2677859.637235008
23,49,2677859.637235008
23,50,2677859.637235008
23,51,2600865.2403000076
23,52,2544904.34107501
23,53,2544904.34107501
23,54,2544904.34107501
23,55,2544904.34107501
23,56,2572032.0930500114
23,57,2520842.7065100097
23,58,2520842.7065100097
23,59,2520842.7065100097
23,60,2520842.7065100097
23,61,2520842.7065100097
23,62,2520842.7065100097
23,63,2520842.7065100097
23,64,2520842.7065100097
23,65,2520842.7065100097
23,66,2520842.7065100097
23,67,3435968.716230016
23,68,3435968.716230016
23,69,3429253.1355800154
23,70,3429253.1355800154
23,71,4073921.8737150156
23,72,4073921.8737150156
23,73,4073921.8737150156
23,74,4073921.8737150156
23,75,4073921.8737150156
23,76,4073921.8737150156
23,77,4073921.8737150156
23,78,4073921.8737150156
23,79,4073921.8737150156
23,80,3842673.9709950155
23,81,3842673.9709950155
23,82,3842673.9709950155
23,83,3842673.9709950155
23,84,3842673.9709950155
23,85,3842673.9709950155
23,86,3842673.9709950155
23,87,3842673.9709950155
23,88,3848312.2611050177
23,89,3848312.2611050177
23,90,3848312.2611050177
23,91,3848312.2611050177
23,92,3848312.2611050177
23,93,3642258.271690018
23,94,3642258.271690018
23,95,3642258.271690018
23,96,3642258.271690018
23,97,3642258.271690018
23,98,3642258.271690018
23,99,3642258.271690018
23,100,3642258.271690018
24,-100,466269.8918350005
24,-99,466269.8918350005
24,-98,514246.34671000054
24,-97,514246.34671000054
24,-96,514246.34671000054
24,-95,514246.34671000054
24,-94,514246.34671000054
24,-93,548892.8952850007
24,-92,548892.8952850007
24,-91,548892.8952850007
24,-90,548892.8952850007
24,-89,548892.8952850007
24,-88,548892.8952850007
24,-87,548892.8952850007
24,-86,548892.8952850007
24,-85,548892.8952850007
24,-84,548892.8952850007
24,-83,548892.8952850007
24,-82,594868.6065250007
24,-81,594868.6065250007
24,-80,594868.6065250007
24,-79,594868.6065250007
24,-78,594868.6065250007
24,-77,594868.6065250007
24,-76,594868.6065250007
24,-75,524840.7742700006
24,-74,524840.7742700006
24,-73,524840.7742700006
24,-72,524840.7742700006
24,-71,524840.7742700006
24,-70,579791.7624550008
24,-69,579791.7624550008
24,-68,579791.7624550008
24,-67,579791.7624550008
24,-66,579791.7624550008
24,-65,579791.7624550008
24,-64,579791.7624550008
24,-63,604201.633455001
24,-62,595485.980905001
24,-61,595485.980905001
24,-60,595485.980905001
24,-59,529838.631030001
24,-58,417138.44590000075
24,-57,417138.44590000075
24,-56,417138.44590000075
24,-55,417138.44590000075
24,-54,417138.44590000075
24,-53,417138.44590000075
24,-52,417138.44590000075
24,-51,405124.8751850007
24,-50,405124.8751850007
24,-49,405124.8751850007
24,-48,405124.8751850007
24,-47,433331.24590000097
24,-46,433331.24590000097
24,-45,433331.24590000097
24,-44,433331.24590000097
24,-43,433331.24590000097
24,-42,502844.28761000093
24,-41,486952.18486000085
24,-40,486952.18486000085
24,-39,481284.059255001
24,-38,481284.059255001
24,-37,481284.059255001
24,-36,481284.059255001
24,-35,460920.12782000087
24,-34,460920.12782000087
24,-33,460920.12782000087
24,-32,460920.12782000087
24,-31,467606.64875500096
24,-30,434836.343920001
24,-29,434836.343920001
24,-28,441700.34096000093
24,-27,458720.85329500097
24,-26,412262.24490500113
24,-25,417812.08408500114
24,-24,456532.3516750013
24,-23,456532.3516750013
24,-22,456532.3516750013
24,-21,485808.15746000124
24,-20,485808.15746000124
24,-19,574909.2794450015
24,-18,543626.040115001
24,-17,521714.25599000097
24,-16,528175.9696500015
24,-15,528175.9696500015
24,-14,528175.9696500015
24,-13,460888.65474500123
24,-12,460888.65474500123
24,-11,490997.3133150013
24,-10,490997.3133150013
24,-9,490997.3133150013
24,-8,514062.3051850014
24,-7,616054.8014150019
24,-6,616054.8014150019
24,-5,616054.8014150019
24,-4,616054.8014150019
24,-3,641112.2898400017
24,-2,629004.9773550017
24,-1,629004.9773550017
24,0,629004.9773550017
24,1,629004.9773550017
24,2,629004.9773550017
24,3,629004.9773550017
24,4,585262.5207950014
24,5,585262.5207950014
24,6,585262.5207950014
24,7,736130.813040002
24,8,741078.340380002
24,9,895309.8239600034
24,10,895713.5069100036
24,11,876630.8712150034
24,12,854169.9929300033
24,13,860119.5971950031
24,14,992974.098380003
24,15,992427.1753350032
24,16,992427.1753350032
24,17,970095.2593150033
24,18,970095.2593150033
24,19,1015615.6355000031
24,20,1015615.6355000031
24,21,1015615.6355000031
24,22,1015615.6355000031
24,23,1015615.6355000031
24,24,995818.0348050048
24,25,995818.0348050048
24,26,1378476.744840005
24,27,1378476.744840005
24,28,1491244.782610005
24,29,2234319.2573850076
24,30,2234319.2573850076
24,31,2189018.8751000054
24,32,2275655.0336700063
24,33,2275655.0336700063
24,34,2760165.274005006
24,35,2760165.274005006
24,36,2760165.274005006
24,37,2760165.274005006
24,38,2760165.274005006
24,39,2760165.274005006
24,40,2729809.2055950076
24,41,2729809.2055950076
24,42,2729809.2055950076
24,43,2677859.637235008
24,44,2677859.637235008
24,45,2677859.637235008
24,46,2677859.637235008
24,47,2677859.637235008
24,48,2677859.637235008
24,49,2677859.637235008
24,50,2677859.637235008
24,51,2600865.2403000076
24,52,2544904.34107501
24,53,2544904.34107501
24,54,2544904.34107501
24,55,2544904.34107501
24,56,2572032.0930500114
24,57,2520842.7065100097
24,58,2520842.7065100097
24,59,2520842.7065100097
24,60,2520842.7065100097
24,61,2520842.7065100097
24,62,2520842.7065100097
24,63,2520842.7065100097
24,64,2520842.7065100097
24,65,2520842.7065100097
24,66,2520842.7065100097
24,67,3435968.716230016
24,68,3435968.716230016
24,69,3429253.1355800154
24,70,3429253.1355800154
24,71,4073921.8737150156
24,72,4073921.8737150156
24,73,4073921.8737150156
24,74,4073921.8737150156
24,75,4073921.8737150156
24,76,4073921.8737150156
24,77,4073921.8737150156
24,78,4073921.8737150156
24,79,4073921.8737150156
24,80,3842673.9709950155
24,81,3842673.9709950155
24,82,3842673.9709950155
24,83,3842673.9709950155
24,84,3842673.9709950155
24,85,3842673.9709950155
24,86,3842673.9709950155
24,87,3842673.9709950155
24,88,3848312.2611050177
24,89,3848312.2611050177
24,90,3848312.2611050177
24,91,3848312.2611050177
24,92,3848312.2611050177
24,93,3642258.271690018
24,94,3642258.271690018
24,95,3642258.271690018
24,96,3642258.271690018
24,97,3642258.271690018
24,98,3642258.271690018
24,99,3642258.271690018
24,100,3642258.271690018
25,-100,466269.8918350005
25,-99,466269.8918350005
25,-98,514246.34671000054
25,-97,514246.34671000054
25,-96,514246.34671000054
25,-95,514246.34671000054
25,-94,514246.34671000054
25,-93,548892.8952850007
25,-92,548892.8952850007
25,-91,548892.8952850007
25,-90,548892.8952850007
25,-89,548892.8952850007
25,-88,548892.8952850007
25,-87,548892.8952850007
25,-86,548892.8952850007
25,-85,548892.8952850007
25,-84,548892.8952850007
25,-83,548892.8952850007
25,-82,594868.6065250007
25,-81,594868.6065250007
25,-80,594868.6065250007
25,-79,594868.6065250007
25,-78,594868.6065250007
25,-77,594868.6065250007
25,-76,594868.6065250007
25,-75,524840.7742700006
25,-74,524840.7742700006
25,-73,524840.7742700006
25,-72,524840.7742700006
25,-71,524840.7742700006
25,-70,579791.7624550008
25,-69,579791.7624550008
25,-68,579791.7624550008
25,-67,579791.7624550008
25,-66,579791.7624550008
25,-65,579791.7624550008
25,-64,579791.7624550008
25,-63,604201.633455001
25,-62,595485.980905001
25,-61,595485.980905001
25,-60,595485.980905001
25,-59,529838.631030001
25,-58,417138.44590000075
25,-57,417138.44590000075
25,-56,417138.44590000075
25,-55,417138.44590000075
25,-54,417138.44590000075
25,-53,417138.44590000075
25,-52,417138.44590000075
25,-51,405124.8751850007
25,-50,405124.8751850007
25,-49,405124.8751850007
25,-48,405124.8751850007
25,-47,433331.24590000097
25,-46,433331.24590000097
25,-45,433331.24590000097
25,-44,433331.24590000097
25,-43,433331.24590000097
25,-42,502844.28761000093
25,-41,486952.18486000085
25,-40,486952.18486000085
25,-39,481284.059255001
25,-38,481284.059255001
25,-37,481284.059255001
25,-36,481284.059255001
25,-35,460920.12782000087
25,-34,460920.12782000087
25,-33,460920.12782000087
25,-32,460920.12782000087
25,-31,407727.61079000076
25,-30,379060.66269500094
25,-29,379060.66269500094
25,-28,409477.84546000103
25,-27,424997.041505001
25,-26,382200.9214050011
25,-25,387368.25290500134
25,-24,445515.2497700017
25,-23,445515.2497700017
25,-22,445515.2497700017
25,-21,445515.2497700017
25,-20,445515.2497700017
25,-19,525189.4077100018
25,-18,496736.1746850019
25,-17,476898.92731000186
25,-16,481847.96384000196
25,-15,481847.96384000196
25,-14,481847.96384000196
25,-13,420117.4778500018
25,-12,420117.4778500018
25,-11,447552.8658300017
25,-10,447552.8658300017
25,-9,447552.8658300017
25,-8,468759.0380950019
25,-7,561987.6332900025
25,-6,561987.6332900025
25,-5,561987.6332900025
25,-4,561987.6332900025
25,-3,585116.4368800027
25,-2,574466.1666250026
25,-1,574466.1666250026
25,0,574466.1666250026
25,1,574466.1666250026
25,2,574466.1666250026
25,3,574466.1666250026
25,4,534484.9949150023
25,5,534484.9949150023
25,6,534484.9949150023
25,7,670146.332105003
25,8,675178.3323400026
25,9,817753.9150800032
25,10,818181.3071150031
25,11,1102803.0626200044
25,12,1102803.0626200044
25,13,1102803.0626200044
25,14,1273178.5946850039
25,15,1272562.2046150044
25,16,1272562.2046150044
25,17,1241742.848545005
25,18,1241742.848545005
25,19,1299063.7930950038
25,20,1299063.7930950038
25,21,1299063.7930950038
25,22,1299063.7930950038
25,23,1299063.7930950038
25,24,1317985.898605004
25,25,1317985.898605004
25,26,1384612.583480005
25,27,1384612.583480005
25,28,1498389.7928150054
25,29,2243606.2544200066
25,30,2243606.2544200066
25,31,2198507.58613501
25,32,2286202.4041050086
25,33,2286202.4041050086
25,34,2772081.522960011
25,35,2772081.522960011
25,36,2772081.522960011
25,37,2772081.522960011
25,38,2772081.522960011
25,39,2772081.522960011
25,40,2741416.0055250106
25,41,2741416.0055250106
25,42,2741416.0055250106
25,43,2690809.41044501
25,44,2690809.41044501
25,45,2690809.41044501
25,46,2690809.41044501
25,47,2690809.41044501
25,48,2690809.41044501
25,49,2690809.41044501
25,50,2690809.41044501
25,51,2612958.70931001
25,52,2556885.058725012
25,53,2556885.058725012
25,54,2556885.058725012
25,55,2556885.058725012
25,56,2582798.22469001
25,57,2535006.950555011
25,58,2535006.950555011
25,59,2535006.950555011
25,60,2535006.950555011
25,61,2535006.950555011
25,62,2535006.950555011
25,63,2535006.950555011
25,64,2535006.950555011
25,65,2535006.950555011
25,66,2535006.950555011
25,67,3463524.5023600147
25,68,3463524.5023600147
25,69,3455229.1221650145
25,70,3455229.1221650145
25,71,4106370.085230018
25,72,4106370.085230018
25,73,4106370.085230018
25,74,4106370.085230018
25,75,4106370.085230018
25,76,4106370.085230018
25,77,4106370.085230018
25,78,4106370.085230018
25,79,4106370.085230018
25,80,3873481.1743750186
25,81,3873481.1743750186
25,82,3873481.1743750186
25,83,3873481.1743750186
25,84,3873481.1743750186
25,85,3873481.1743750186
25,86,3873481.1743750186
25,87,3873481.1743750186
25,88,3879476.5649400195
25,89,3879476.5649400195
25,90,3879476.5649400195
25,91,3879476.5649400195
25,92,3879476.5649400195
25,93,3669965.727875015
25,94,3669965.727875015
25,95,3669965.727875015
25,96,3669965.727875015
25,97,3669965.727875015
25,98,3669965.727875015
25,99,3669965.727875015
25,100,3669965.727875015
26,-100,466269.8918350005
26,-99,466269.8918350005
26,-98,514246.34671000054
26,-97,514246.34671000054
26,-96,514246.34671000054
26,-95,514246.34671000054
26,-94,514246.34671000054
26,-93,548892.8952850007
26,-92,548892.8952850007
26,-91,548892.8952850007
26,-90,548892.8952850007
26,-89,548892.8952850007
26,-88,548892.8952850007
26,-87,548892.8952850007
26,-86,548892.8952850007
26,-85,548892.8952850007
26,-84,548892.8952850007
26,-83,548892.8952850007
26,-82,594868.6065250007
26,-81,594868.6065250007
26,-80,594868.6065250007
26,-79,594868.6065250007
26,-78,594868.6065250007
26,-77,594868.6065250007
26,-76,594868.6065250007
26,-75,524840.7742700006
26,-74,524840.7742700006
26,-73,524840.7742700006
26,-72,524840.7742700006
26,-71,524840.7742700006
26,-70,579791.7624550008
26,-69,579791.7624550008
26,-68,579791.7624550008
26,-67,579791.7624550008
26,-66,579791.7624550008
26,-65,579791.7624550008
26,-64,579791.7624550008
26,-63,604201.633455001
26,-62,595485.980905001
26,-61,595485.980905001
26,-60,595485.980905001
26,-59,529838.631030001
26,-58,417138.44590000075
26,-57,417138.44590000075
26,-56,417138.44590000075
26,-55,417138.44590000075
26,-54,417138.44590000075
26,-53,417138.44590000075
26,-52,417138.44590000075
26,-51,405124.8751850007
26,-50,405124.8751850007
26,-49,405124.8751850007
26,-48,405124.8751850007
26,-47,433331.24590000097
26,-46,433331.24590000097
26,-45,433331.24590000097
26,-44,433331.24590000097
26,-43,433331.24590000097
26,-42,502844.28761000093
26,-41,486952.18486000085
26,-40,486952.18486000085
26,-39,481284.059255001
26,-38,481284.059255001
26,-37,481284.059255001
26,-36,481284.059255001
26,-35,460920.12782000087
26,-34,460920.12782000087
26,-33,460920.12782000087
26,-32,460920.12782000087
26,-31,407727.61079000076
26,-30,379060.66269500094
26,-29,379060.66269500094
26,-28,409477.84546000103
26,-27,424997.041505001
26,-26,382200.9214050011
26,-25,387368.25290500134
26,-24,445515.2497700017
26,-23,445515.2497700017
26,-22,445515.2497700017
26,-21,445515.2497700017
26,-20,445515.2497700017
26,-19,525189.4077100018
26,-18,496736.1746850019
26,-17,476898.92731000186
26,-16,481847.96384000196
26,-15,481847.96384000196
26,-14,481847.96384000196
