,shortEMA,mediumEMA,longEMA,netAsset
1116,2,6,138,1015251.417
1117,2,6,139,1015251.417
1118,2,6,140,1015251.417
1119,2,6,141,1015251.417
1120,2,6,142,1015251.417
1121,2,6,143,1015251.417
1122,2,6,144,1015251.417
1123,2,6,145,1015251.417
1124,2,6,146,1015251.417
1125,2,6,147,1015251.417
1126,2,6,148,1015251.417
1127,2,6,149,1015251.417
1128,2,6,150,1015251.417
1129,2,6,151,1015251.417
1130,2,6,152,1015251.417
1131,2,6,153,1015251.417
1132,2,6,154,1015251.417
1133,2,6,155,1015251.417
1134,2,6,156,1015251.417
1135,2,6,157,1015251.417
1136,2,6,158,1015251.417
1137,2,6,159,1015251.417
1138,2,6,160,1015251.417
1139,2,6,161,1015251.417
1140,2,6,162,1015251.417
1141,2,6,163,1015251.417
1142,2,6,164,1015251.417
1143,2,6,165,1015251.417
1144,2,6,166,1015251.417
1145,2,6,167,1015251.417
1146,2,6,168,1015251.417
1147,2,6,169,1015251.417
1148,2,6,170,1015251.417
1149,2,6,171,1015251.417
1150,2,6,172,1015251.417
1215,2,7,176,1014667.426
1216,2,7,177,1014667.426
1217,2,7,178,1014667.426
1218,2,7,179,1014667.426
1219,2,7,180,1014667.426
1037,2,5,120,1014571.194
1038,2,5,121,1014571.194
1039,2,5,122,1014571.194
1040,2,5,123,1014571.194
1041,2,5,124,1014571.194
1042,2,5,125,1014571.194
1043,2,5,126,1014571.194
1044,2,5,127,1014571.194
1045,2,5,128,1014571.194
1046,2,5,129,1014571.194
1047,2,5,130,1014571.194
1048,2,5,131,1014571.194
1049,2,5,132,1014571.194
1050,2,5,133,1014571.194
1051,2,5,134,1014571.194
1052,2,5,135,1014571.194
1053,2,5,136,1014571.194
1054,2,5,137,1014571.194
1055,2,5,138,1014571.194
1056,2,5,139,1014571.194
1057,2,5,140,1014571.194
1058,2,5,141,1014571.194
1059,2,5,142,1014571.194
1060,2,5,143,1014571.194
1061,2,5,144,1014571.194
1062,2,5,145,1014571.194
1063,2,5,146,1014571.194
1064,2,5,147,1014571.194
1065,2,5,148,1014571.194
1066,2,5,149,1014571.194
1067,2,5,150,1014571.194
1068,2,5,151,1014571.194
1069,2,5,152,1014571.194
1070,2,5,153,1014571.194
1071,2,5,154,1014571.194
1072,2,5,155,1014571.194
1073,2,5,156,1014571.194
1074,2,5,157,1014571.194
1075,2,5,158,1014571.194
1076,2,5,159,1014571.194
1077,2,5,160,1014571.194
1078,2,5,161,1014571.194
1079,2,5,162,1014571.194
1080,2,5,163,1014571.194
1081,2,5,164,1014571.194
1082,2,5,165,1014571.194
1083,2,5,166,1014571.194
1084,2,5,167,1014571.194
1085,2,5,168,1014571.194
1086,2,5,169,1014571.194
1087,2,5,170,1014571.194
1088,2,5,171,1014571.194
1089,2,5,172,1014571.194
31,1,5,151,1014096.134
32,1,5,152,1014096.134
33,1,5,153,1014096.134
34,1,5,154,1014096.134
35,1,5,155,1014096.134
36,1,5,156,1014096.134
37,1,5,157,1014096.134
38,1,5,158,1014096.134
39,1,5,159,1014096.134
40,1,5,160,1014096.134
41,1,5,161,1014096.134
42,1,5,162,1014096.134
43,1,5,163,1014096.134
44,1,5,164,1014096.134
45,1,5,165,1014096.134
46,1,5,166,1014096.134
47,1,5,167,1014096.134
48,1,5,168,1014096.134
49,1,5,169,1014096.134
50,1,5,170,1014096.134
51,1,5,171,1014096.134
52,1,5,172,1014096.134
2806,3,17,120,1013534.106
2807,3,17,121,1013534.106
2808,3,17,122,1013534.106
2809,3,17,123,1013534.106
2810,3,17,124,1013534.106
2811,3,17,125,1013534.106
2812,3,17,126,1013534.106
2813,3,17,127,1013534.106
2814,3,17,128,1013534.106
2815,3,17,129,1013534.106
2816,3,17,130,1013534.106
2817,3,17,131,1013534.106
2818,3,17,132,1013534.106
2819,3,17,133,1013534.106
2820,3,17,134,1013534.106
2821,3,17,135,1013534.106
2822,3,17,136,1013534.106
2823,3,17,137,1013534.106
2824,3,17,138,1013534.106
2825,3,17,139,1013534.106
2826,3,17,140,1013534.106
2827,3,17,141,1013534.106
2828,3,17,142,1013534.106
2829,3,17,143,1013534.106
2830,3,17,144,1013534.106
2831,3,17,145,1013534.106
2832,3,17,146,1013534.106
2833,3,17,147,1013534.106
2834,3,17,148,1013534.106
2835,3,17,149,1013534.106
2836,3,17,150,1013534.106
2837,3,17,151,1013534.106
2838,3,17,152,1013534.106
2839,3,17,153,1013534.106
2840,3,17,154,1013534.106
2841,3,17,155,1013534.106
2842,3,17,156,1013534.106
2843,3,17,157,1013534.106
2844,3,17,158,1013534.106
2845,3,17,159,1013534.106
2846,3,17,160,1013534.106
2847,3,17,161,1013534.106
2848,3,17,162,1013534.106
2849,3,17,163,1013534.106
2850,3,17,164,1013534.106
2851,3,17,165,1013534.106
2852,3,17,166,1013534.106
2853,3,17,167,1013534.106
2854,3,17,168,1013534.106
2855,3,17,169,1013534.106
2856,3,17,170,1013534.106
2857,3,17,171,1013534.106
2858,3,17,172,1013534.106
1273,2,8,173,1012466.948
1274,2,8,174,1012466.948
1275,2,8,175,1012466.948
3111,4,5,120,1011468.077
2135,3,6,120,1011468.077
3172,4,6,120,1011468.077
2196,3,7,120,1011468.077
3112,4,5,121,1011468.077
2136,3,6,121,1011468.077
3173,4,6,121,1011468.077
2197,3,7,121,1011468.077
3113,4,5,122,1011468.077
2137,3,6,122,1011468.077
3174,4,6,122,1011468.077
2198,3,7,122,1011468.077
3114,4,5,123,1011468.077
2138,3,6,123,1011468.077
3175,4,6,123,1011468.077
2199,3,7,123,1011468.077
3115,4,5,124,1011468.077
2139,3,6,124,1011468.077
3176,4,6,124,1011468.077
2200,3,7,124,1011468.077
3116,4,5,125,1011468.077
2140,3,6,125,1011468.077
3177,4,6,125,1011468.077
2201,3,7,125,1011468.077
3117,4,5,126,1011468.077
2141,3,6,126,1011468.077
3178,4,6,126,1011468.077
2202,3,7,126,1011468.077
3118,4,5,127,1011468.077
2142,3,6,127,1011468.077
3179,4,6,127,1011468.077
2203,3,7,127,1011468.077
3119,4,5,128,1011468.077
2143,3,6,128,1011468.077
3180,4,6,128,1011468.077
2204,3,7,128,1011468.077
3120,4,5,129,1011468.077
2144,3,6,129,1011468.077
3181,4,6,129,1011468.077
2205,3,7,129,1011468.077
3121,4,5,130,1011468.077
2145,3,6,130,1011468.077
3182,4,6,130,1011468.077
2206,3,7,130,1011468.077
3122,4,5,131,1011468.077
2146,3,6,131,1011468.077
3183,4,6,131,1011468.077
2207,3,7,131,1011468.077
3123,4,5,132,1011468.077
2147,3,6,132,1011468.077
3184,4,6,132,1011468.077
2208,3,7,132,1011468.077
3124,4,5,133,1011468.077
2148,3,6,133,1011468.077
3185,4,6,133,1011468.077
2209,3,7,133,1011468.077
3125,4,5,134,1011468.077
2149,3,6,134,1011468.077
3186,4,6,134,1011468.077
2210,3,7,134,1011468.077
3126,4,5,135,1011468.077
2150,3,6,135,1011468.077
3187,4,6,135,1011468.077
2211,3,7,135,1011468.077
3127,4,5,136,1011468.077
2151,3,6,136,1011468.077
3188,4,6,136,1011468.077
2212,3,7,136,1011468.077
3128,4,5,137,1011468.077
2152,3,6,137,1011468.077
3189,4,6,137,1011468.077
2213,3,7,137,1011468.077
3129,4,5,138,1011468.077
2153,3,6,138,1011468.077
3190,4,6,138,1011468.077
2214,3,7,138,1011468.077
3130,4,5,139,1011468.077
2154,3,6,139,1011468.077
3191,4,6,139,1011468.077
2215,3,7,139,1011468.077
3131,4,5,140,1011468.077
2155,3,6,140,1011468.077
3192,4,6,140,1011468.077
2216,3,7,140,1011468.077
3132,4,5,141,1011468.077
2156,3,6,141,1011468.077
3193,4,6,141,1011468.077
2217,3,7,141,1011468.077
3133,4,5,142,1011468.077
2157,3,6,142,1011468.077
3194,4,6,142,1011468.077
2218,3,7,142,1011468.077
3134,4,5,143,1011468.077
2158,3,6,143,1011468.077
3195,4,6,143,1011468.077
2219,3,7,143,1011468.077
3135,4,5,144,1011468.077
2159,3,6,144,1011468.077
3196,4,6,144,1011468.077
2220,3,7,144,1011468.077
3136,4,5,145,1011468.077
2160,3,6,145,1011468.077
3197,4,6,145,1011468.077
2221,3,7,145,1011468.077
3137,4,5,146,1011468.077
2161,3,6,146,1011468.077
3198,4,6,146,1011468.077
2222,3,7,146,1011468.077
3138,4,5,147,1011468.077
2162,3,6,147,1011468.077
3199,4,6,147,1011468.077
2223,3,7,147,1011468.077
3139,4,5,148,1011468.077
2163,3,6,148,1011468.077
3200,4,6,148,1011468.077
2224,3,7,148,1011468.077
3140,4,5,149,1011468.077
2164,3,6,149,1011468.077
3201,4,6,149,1011468.077
2225,3,7,149,1011468.077
3141,4,5,150,1011468.077
2165,3,6,150,1011468.077
3202,4,6,150,1011468.077
2226,3,7,150,1011468.077
3142,4,5,151,1011468.077
2166,3,6,151,1011468.077
3203,4,6,151,1011468.077
2227,3,7,151,1011468.077
3143,4,5,152,1011468.077
2167,3,6,152,1011468.077
3204,4,6,152,1011468.077
2228,3,7,152,1011468.077
3144,4,5,153,1011468.077
2168,3,6,153,1011468.077
3205,4,6,153,1011468.077
2229,3,7,153,1011468.077
3145,4,5,154,1011468.077
2169,3,6,154,1011468.077
3206,4,6,154,1011468.077
2230,3,7,154,1011468.077
3146,4,5,155,1011468.077
2170,3,6,155,1011468.077
3207,4,6,155,1011468.077
2231,3,7,155,1011468.077
3147,4,5,156,1011468.077
2171,3,6,156,1011468.077
3208,4,6,156,1011468.077
2232,3,7,156,1011468.077
3148,4,5,157,1011468.077
2172,3,6,157,1011468.077
3209,4,6,157,1011468.077
2233,3,7,157,1011468.077
3149,4,5,158,1011468.077
2173,3,6,158,1011468.077
3210,4,6,158,1011468.077
2234,3,7,158,1011468.077
3150,4,5,159,1011468.077
2174,3,6,159,1011468.077
3211,4,6,159,1011468.077
2235,3,7,159,1011468.077
3151,4,5,160,1011468.077
2175,3,6,160,1011468.077
3212,4,6,160,1011468.077
2236,3,7,160,1011468.077
3152,4,5,161,1011468.077
2176,3,6,161,1011468.077
3213,4,6,161,1011468.077
2237,3,7,161,1011468.077
3153,4,5,162,1011468.077
2177,3,6,162,1011468.077
3214,4,6,162,1011468.077
2238,3,7,162,1011468.077
3154,4,5,163,1011468.077
2178,3,6,163,1011468.077
3215,4,6,163,1011468.077
2239,3,7,163,1011468.077
3155,4,5,164,1011468.077
2179,3,6,164,1011468.077
3216,4,6,164,1011468.077
2240,3,7,164,1011468.077
3156,4,5,165,1011468.077
2180,3,6,165,1011468.077
3217,4,6,165,1011468.077
2241,3,7,165,1011468.077
3157,4,5,166,1011468.077
2181,3,6,166,1011468.077
3218,4,6,166,1011468.077
2242,3,7,166,1011468.077
3158,4,5,167,1011468.077
2182,3,6,167,1011468.077
3219,4,6,167,1011468.077
2243,3,7,167,1011468.077
3159,4,5,168,1011468.077
2183,3,6,168,1011468.077
3220,4,6,168,1011468.077
2244,3,7,168,1011468.077
3160,4,5,169,1011468.077
2184,3,6,169,1011468.077
3221,4,6,169,1011468.077
2245,3,7,169,1011468.077
3161,4,5,170,1011468.077
2185,3,6,170,1011468.077
3222,4,6,170,1011468.077
2246,3,7,170,1011468.077
3162,4,5,171,1011468.077
2186,3,6,171,1011468.077
3223,4,6,171,1011468.077
2247,3,7,171,1011468.077
3163,4,5,172,1011468.077
2187,3,6,172,1011468.077
3224,4,6,172,1011468.077
2248,3,7,172,1011468.077
5368,6,11,120,1010833.236
4575,5,13,120,1010833.236
3660,4,14,120,1010833.236
3721,4,15,120,1010833.236
5369,6,11,121,1010833.236
4576,5,13,121,1010833.236
3661,4,14,121,1010833.236
3722,4,15,121,1010833.236
5370,6,11,122,1010833.236
4577,5,13,122,1010833.236
3662,4,14,122,1010833.236
3723,4,15,122,1010833.236
5371,6,11,123,1010833.236
4578,5,13,123,1010833.236
3663,4,14,123,1010833.236
3724,4,15,123,1010833.236
5372,6,11,124,1010833.236
4579,5,13,124,1010833.236
3664,4,14,124,1010833.236
3725,4,15,124,1010833.236
5373,6,11,125,1010833.236
4580,5,13,125,1010833.236
3665,4,14,125,1010833.236
3726,4,15,125,1010833.236
5374,6,11,126,1010833.236
4581,5,13,126,1010833.236
3666,4,14,126,1010833.236
3727,4,15,126,1010833.236
5375,6,11,127,1010833.236
4582,5,13,127,1010833.236
3667,4,14,127,1010833.236
3728,4,15,127,1010833.236
5376,6,11,128,1010833.236
4583,5,13,128,1010833.236
3668,4,14,128,1010833.236
3729,4,15,128,1010833.236
5377,6,11,129,1010833.236
4584,5,13,129,1010833.236
3669,4,14,129,1010833.236
3730,4,15,129,1010833.236
5378,6,11,130,1010833.236
4585,5,13,130,1010833.236
3670,4,14,130,1010833.236
3731,4,15,130,1010833.236
5379,6,11,131,1010833.236
4586,5,13,131,1010833.236
3671,4,14,131,1010833.236
3732,4,15,131,1010833.236
5380,6,11,132,1010833.236
4587,5,13,132,1010833.236
3672,4,14,132,1010833.236
3733,4,15,132,1010833.236
5381,6,11,133,1010833.236
4588,5,13,133,1010833.236
3673,4,14,133,1010833.236
3734,4,15,133,1010833.236
5382,6,11,134,1010833.236
4589,5,13,134,1010833.236
3674,4,14,134,1010833.236
3735,4,15,134,1010833.236
5383,6,11,135,1010833.236
4590,5,13,135,1010833.236
3675,4,14,135,1010833.236
3736,4,15,135,1010833.236
5384,6,11,136,1010833.236
4591,5,13,136,1010833.236
3676,4,14,136,1010833.236
3737,4,15,136,1010833.236
5385,6,11,137,1010833.236
4592,5,13,137,1010833.236
3677,4,14,137,1010833.236
3738,4,15,137,1010833.236
5386,6,11,138,1010833.236
4593,5,13,138,1010833.236
3678,4,14,138,1010833.236
3739,4,15,138,1010833.236
5387,6,11,139,1010833.236
4594,5,13,139,1010833.236
3679,4,14,139,1010833.236
3740,4,15,139,1010833.236
5388,6,11,140,1010833.236
4595,5,13,140,1010833.236
3680,4,14,140,1010833.236
3741,4,15,140,1010833.236
5389,6,11,141,1010833.236
4596,5,13,141,1010833.236
3681,4,14,141,1010833.236
3742,4,15,141,1010833.236
5390,6,11,142,1010833.236
4597,5,13,142,1010833.236
3682,4,14,142,1010833.236
3743,4,15,142,1010833.236
5391,6,11,143,1010833.236
4598,5,13,143,1010833.236
3683,4,14,143,1010833.236
3744,4,15,143,1010833.236
5392,6,11,144,1010833.236
4599,5,13,144,1010833.236
3684,4,14,144,1010833.236
3745,4,15,144,1010833.236
5393,6,11,145,1010833.236
4600,5,13,145,1010833.236
3685,4,14,145,1010833.236
3746,4,15,145,1010833.236
5394,6,11,146,1010833.236
4601,5,13,146,1010833.236
3686,4,14,146,1010833.236
3747,4,15,146,1010833.236
5395,6,11,147,1010833.236
4602,5,13,147,1010833.236
3687,4,14,147,1010833.236
3748,4,15,147,1010833.236
5396,6,11,148,1010833.236
4603,5,13,148,1010833.236
3688,4,14,148,1010833.236
3749,4,15,148,1010833.236
5397,6,11,149,1010833.236
4604,5,13,149,1010833.236
3689,4,14,149,1010833.236
3750,4,15,149,1010833.236
5398,6,11,150,1010833.236
4605,5,13,150,1010833.236
3690,4,14,150,1010833.236
3751,4,15,150,1010833.236
5399,6,11,151,1010833.236
4606,5,13,151,1010833.236
3691,4,14,151,1010833.236
3752,4,15,151,1010833.236
5400,6,11,152,1010833.236
4607,5,13,152,1010833.236
3692,4,14,152,1010833.236
3753,4,15,152,1010833.236
5401,6,11,153,1010833.236
4608,5,13,153,1010833.236
3693,4,14,153,1010833.236
3754,4,15,153,1010833.236
5402,6,11,154,1010833.236
4609,5,13,154,1010833.236
3694,4,14,154,1010833.236
3755,4,15,154,1010833.236
5403,6,11,155,1010833.236
4610,5,13,155,1010833.236
3695,4,14,155,1010833.236
3756,4,15,155,1010833.236
5404,6,11,156,1010833.236
4611,5,13,156,1010833.236
3696,4,14,156,1010833.236
3757,4,15,156,1010833.236
5405,6,11,157,1010833.236
4612,5,13,157,1010833.236
3697,4,14,157,1010833.236
3758,4,15,157,1010833.236
5406,6,11,158,1010833.236
4613,5,13,158,1010833.236
3698,4,14,158,1010833.236
3759,4,15,158,1010833.236
5407,6,11,159,1010833.236
4614,5,13,159,1010833.236
3699,4,14,159,1010833.236
3760,4,15,159,1010833.236
5408,6,11,160,1010833.236
4615,5,13,160,1010833.236
3700,4,14,160,1010833.236
3761,4,15,160,1010833.236
5409,6,11,161,1010833.236
4616,5,13,161,1010833.236
3701,4,14,161,1010833.236
3762,4,15,161,1010833.236
5410,6,11,162,1010833.236
4617,5,13,162,1010833.236
3702,4,14,162,1010833.236
3763,4,15,162,1010833.236
5411,6,11,163,1010833.236
4618,5,13,163,1010833.236
3703,4,14,163,1010833.236
3764,4,15,163,1010833.236
5412,6,11,164,1010833.236
4619,5,13,164,1010833.236
3704,4,14,164,1010833.236
3765,4,15,164,1010833.236
5413,6,11,165,1010833.236
4620,5,13,165,1010833.236
3705,4,14,165,1010833.236
3766,4,15,165,1010833.236
5414,6,11,166,1010833.236
4621,5,13,166,1010833.236
3706,4,14,166,1010833.236
3767,4,15,166,1010833.236
5415,6,11,167,1010833.236
4622,5,13,167,1010833.236
3707,4,14,167,1010833.236
3768,4,15,167,1010833.236
5416,6,11,168,1010833.236
4623,5,13,168,1010833.236
3708,4,14,168,1010833.236
3769,4,15,168,1010833.236
5417,6,11,169,1010833.236
4624,5,13,169,1010833.236
3709,4,14,169,1010833.236
3770,4,15,169,1010833.236
5418,6,11,170,1010833.236
4625,5,13,170,1010833.236
3710,4,14,170,1010833.236
3771,4,15,170,1010833.236
5419,6,11,171,1010833.236
4626,5,13,171,1010833.236
3711,4,14,171,1010833.236
3772,4,15,171,1010833.236
5420,6,11,172,1010833.236
4627,5,13,172,1010833.236
3712,4,14,172,1010833.236
3773,4,15,172,1010833.236
1151,2,6,173,1010529.159
1152,2,6,174,1010529.159
1153,2,6,175,1010529.159
7198,8,14,120,1010416.468
6466,7,15,120,1010416.468
7259,8,15,120,1010416.468
6527,7,16,120,1010416.468
7320,8,16,120,1010416.468
5734,6,17,120,1010416.468
6588,7,17,120,1010416.468
7199,8,14,121,1010416.468
6467,7,15,121,1010416.468
7260,8,15,121,1010416.468
6528,7,16,121,1010416.468
7321,8,16,121,1010416.468
5735,6,17,121,1010416.468
6589,7,17,121,1010416.468
7200,8,14,122,1010416.468
6468,7,15,122,1010416.468
7261,8,15,122,1010416.468
6529,7,16,122,1010416.468
7322,8,16,122,1010416.468
5736,6,17,122,1010416.468
6590,7,17,122,1010416.468
7201,8,14,123,1010416.468
6469,7,15,123,1010416.468
7262,8,15,123,1010416.468
6530,7,16,123,1010416.468
7323,8,16,123,1010416.468
5737,6,17,123,1010416.468
6591,7,17,123,1010416.468
7202,8,14,124,1010416.468
6470,7,15,124,1010416.468
7263,8,15,124,1010416.468
6531,7,16,124,1010416.468
7324,8,16,124,1010416.468
5738,6,17,124,1010416.468
6592,7,17,124,1010416.468
7203,8,14,125,1010416.468
6471,7,15,125,1010416.468
7264,8,15,125,1010416.468
6532,7,16,125,1010416.468
7325,8,16,125,1010416.468
5739,6,17,125,1010416.468
6593,7,17,125,1010416.468
7204,8,14,126,1010416.468
6472,7,15,126,1010416.468
7265,8,15,126,1010416.468
6533,7,16,126,1010416.468
7326,8,16,126,1010416.468
5740,6,17,126,1010416.468
6594,7,17,126,1010416.468
7205,8,14,127,1010416.468
6473,7,15,127,1010416.468
7266,8,15,127,1010416.468
6534,7,16,127,1010416.468
7327,8,16,127,1010416.468
5741,6,17,127,1010416.468
6595,7,17,127,1010416.468
7206,8,14,128,1010416.468
6474,7,15,128,1010416.468
7267,8,15,128,1010416.468
6535,7,16,128,1010416.468
7328,8,16,128,1010416.468
5742,6,17,128,1010416.468
6596,7,17,128,1010416.468
7207,8,14,129,1010416.468
6475,7,15,129,1010416.468
7268,8,15,129,1010416.468
6536,7,16,129,1010416.468
7329,8,16,129,1010416.468
5743,6,17,129,1010416.468
6597,7,17,129,1010416.468
7208,8,14,130,1010416.468
6476,7,15,130,1010416.468
7269,8,15,130,1010416.468
6537,7,16,130,1010416.468
7330,8,16,130,1010416.468
5744,6,17,130,1010416.468
6598,7,17,130,1010416.468
7209,8,14,131,1010416.468
6477,7,15,131,1010416.468
7270,8,15,131,1010416.468
6538,7,16,131,1010416.468
7331,8,16,131,1010416.468
5745,6,17,131,1010416.468
6599,7,17,131,1010416.468
7210,8,14,132,1010416.468
6478,7,15,132,1010416.468
7271,8,15,132,1010416.468
6539,7,16,132,1010416.468
7332,8,16,132,1010416.468
5746,6,17,132,1010416.468
6600,7,17,132,1010416.468
7211,8,14,133,1010416.468
6479,7,15,133,1010416.468
7272,8,15,133,1010416.468
6540,7,16,133,1010416.468
7333,8,16,133,1010416.468
5747,6,17,133,1010416.468
6601,7,17,133,1010416.468
7212,8,14,134,1010416.468
6480,7,15,134,1010416.468
7273,8,15,134,1010416.468
6541,7,16,134,1010416.468
7334,8,16,134,1010416.468
5748,6,17,134,1010416.468
6602,7,17,134,1010416.468
7213,8,14,135,1010416.468
6481,7,15,135,1010416.468
7274,8,15,135,1010416.468
6542,7,16,135,1010416.468
7335,8,16,135,1010416.468
5749,6,17,135,1010416.468
6603,7,17,135,1010416.468
7214,8,14,136,1010416.468
6482,7,15,136,1010416.468
7275,8,15,136,1010416.468
6543,7,16,136,1010416.468
7336,8,16,136,1010416.468
5750,6,17,136,1010416.468
6604,7,17,136,1010416.468
7215,8,14,137,1010416.468
6483,7,15,137,1010416.468
7276,8,15,137,1010416.468
6544,7,16,137,1010416.468
7337,8,16,137,1010416.468
5751,6,17,137,1010416.468
6605,7,17,137,1010416.468
7216,8,14,138,1010416.468
6484,7,15,138,1010416.468
7277,8,15,138,1010416.468
6545,7,16,138,1010416.468
7338,8,16,138,1010416.468
5752,6,17,138,1010416.468
6606,7,17,138,1010416.468
7217,8,14,139,1010416.468
6485,7,15,139,1010416.468
7278,8,15,139,1010416.468
6546,7,16,139,1010416.468
7339,8,16,139,1010416.468
5753,6,17,139,1010416.468
6607,7,17,139,1010416.468
7218,8,14,140,1010416.468
6486,7,15,140,1010416.468
7279,8,15,140,1010416.468
6547,7,16,140,1010416.468
7340,8,16,140,1010416.468
5754,6,17,140,1010416.468
6608,7,17,140,1010416.468
7219,8,14,141,1010416.468
6487,7,15,141,1010416.468
7280,8,15,141,1010416.468
6548,7,16,141,1010416.468
7341,8,16,141,1010416.468
5755,6,17,141,1010416.468
6609,7,17,141,1010416.468
7220,8,14,142,1010416.468
6488,7,15,142,1010416.468
7281,8,15,142,1010416.468
6549,7,16,142,1010416.468
7342,8,16,142,1010416.468
5756,6,17,142,1010416.468
6610,7,17,142,1010416.468
7221,8,14,143,1010416.468
6489,7,15,143,1010416.468
7282,8,15,143,1010416.468
6550,7,16,143,1010416.468
7343,8,16,143,1010416.468
5757,6,17,143,1010416.468
6611,7,17,143,1010416.468
7222,8,14,144,1010416.468
6490,7,15,144,1010416.468
7283,8,15,144,1010416.468
6551,7,16,144,1010416.468
7344,8,16,144,1010416.468
5758,6,17,144,1010416.468
6612,7,17,144,1010416.468
7223,8,14,145,1010416.468
6491,7,15,145,1010416.468
7284,8,15,145,1010416.468
6552,7,16,145,1010416.468
7345,8,16,145,1010416.468
5759,6,17,145,1010416.468
6613,7,17,145,1010416.468
7224,8,14,146,1010416.468
6492,7,15,146,1010416.468
7285,8,15,146,1010416.468
6553,7,16,146,1010416.468
7346,8,16,146,1010416.468
5760,6,17,146,1010416.468
6614,7,17,146,1010416.468
7225,8,14,147,1010416.468
6493,7,15,147,1010416.468
7286,8,15,147,1010416.468
6554,7,16,147,1010416.468
7347,8,16,147,1010416.468
5761,6,17,147,1010416.468
6615,7,17,147,1010416.468
7226,8,14,148,1010416.468
6494,7,15,148,1010416.468
7287,8,15,148,1010416.468
6555,7,16,148,1010416.468
7348,8,16,148,1010416.468
5762,6,17,148,1010416.468
6616,7,17,148,1010416.468
7227,8,14,149,1010416.468
6495,7,15,149,1010416.468
7288,8,15,149,1010416.468
6556,7,16,149,1010416.468
7349,8,16,149,1010416.468
5763,6,17,149,1010416.468
6617,7,17,149,1010416.468
7228,8,14,150,1010416.468
6496,7,15,150,1010416.468
7289,8,15,150,1010416.468
6557,7,16,150,1010416.468
7350,8,16,150,1010416.468
5764,6,17,150,1010416.468
6618,7,17,150,1010416.468
7229,8,14,151,1010416.468
6497,7,15,151,1010416.468
7290,8,15,151,1010416.468
6558,7,16,151,1010416.468
7351,8,16,151,1010416.468
5765,6,17,151,1010416.468
6619,7,17,151,1010416.468
7230,8,14,152,1010416.468
6498,7,15,152,1010416.468
7291,8,15,152,1010416.468
6559,7,16,152,1010416.468
7352,8,16,152,1010416.468
5766,6,17,152,1010416.468
6620,7,17,152,1010416.468
7231,8,14,153,1010416.468
6499,7,15,153,1010416.468
7292,8,15,153,1010416.468
